Date,TICK1.NS,TICK2.NS,TICK3.NS,TICK4.NS,TICK5.NS,TICK6.NS,TICK7.NS,TICK8.NS,TICK9.NS,TICK10.NS,TICK11.NS,TICK12.NS,TICK13.NS,TICK14.NS,TICK15.NS,TICK16.NS,TICK17.NS,TICK18.NS,TICK19.NS,TICK20.NS,TICK21.NS,TICK22.NS,TICK23.NS,TICK24.NS,TICK25.NS,TICK26.NS,TICK27.NS,TICK28.NS,TICK29.NS,TICK30.NS
2021-02-10,538.3705261914239,287.7028497167926,828.3848563142185,484.7003310919332,756.5066248749741,1222.226605835973,324.7223882236434,147.1206304753201,1238.6146805936335,1479.3776416252247,1179.3226473221123,1030.36469763165,938.8884419480011,457.0658113798165,555.5370745645639,1212.5920822210753,363.2005170728375,504.494595601929,815.9402593306005,363.94885646029337,837.5651809812322,171.54166342090784,1389.4867094063225,684.8039079504294,998.7383198008035,1019.4823987971774,1308.1736775619938,851.7388671846649,986.4902853375773,612.680635566381
2021-02-11,538.5263536389805,289.1656157766076,843.3170695975259,484.4727453849771,745.8512815340268,1195.2522104998395,318.1684064361695,146.13878928875744,1293.712873391977,1418.4053724561359,1151.8959541916186,1006.712523175886,907.1691000557557,460.9281656642925,553.4695280894215,1229.5533685284183,358.7088993141177,481.9685737477584,788.8755015329174,362.0261906827937,832.5452657715422,177.84517050564708,1413.4086379791645,679.0778701093907,1017.4191600302529,1028.4970315238672,1308.360370115681,857.670529430926,967.9590614387411,614.498324555701
2021-02-12,536.2704618555774,298.2483106182485,827.2359113580396,469.830937378277,754.8959660714527,1201.5364166462098,321.4570746726039,142.5951246210115,1294.0938563834377,1453.1795211281224,1154.3685841879383,1032.7800120764043,923.5523237231864,467.28379694296547,555.7123613327965,1191.9038005411624,347.64399844043334,480.3377816509041,769.2322029030922,365.9908706671015,828.189325610409,182.88387221563693,1446.810507106203,689.1365147889395,1016.6105647322375,1047.3873567949,1323.1811823817013,836.6014282251128,962.9995530829581,625.7781207100314
2021-02-15,540.6608964710163,292.4124618215109,827.4775076515155,474.85112563465026,749.2172445893275,1151.9826829142,316.17886909502715,145.36849133856748,1319.8647659459843,1426.534159917906,1114.246346543471,1009.7358828126311,933.4630938338851,466.42281305557424,543.4377478431561,1228.2615386938444,349.69703461063773,479.02940013396267,767.3633347512492,370.55861860816094,840.1689472033438,186.10330580793138,1478.030596297739,657.9174661017614,1011.4358256799765,1075.1418691586452,1344.3572716420592,829.3055664756466,948.0799883222002,618.4612761093257
2021-02-16,527.1971521440839,298.28598952153135,844.9933654459486,480.4739084874169,742.7274368888479,1165.1878409717146,313.7490623148487,150.3377356725179,1331.0293587562933,1387.958416966823,1127.8290774741272,1020.4248524303564,942.377944586446,448.76087055571435,524.615717138469,1267.4607798078705,349.1648571365734,477.06614382795556,768.4321761643653,358.40499581036573,857.4922581143531,182.4395262708554,1433.9265981240185,640.8037657943327,1012.8856216137193,1081.710688437736,1360.4360630314634,849.6945337627518,966.466280989996,612.0567811204783
2021-02-17,538.9219352435963,297.12870643441244,853.8729629022199,480.0684748306025,756.3152419187645,1152.8787896712836,315.54033514970246,155.41891896087344,1343.7284454085293,1421.2678125520229,1064.2456756778458,1008.2599347914053,959.4898484835177,440.27888100663034,536.6696314466669,1268.4440888421009,363.4313287008111,471.27016070363965,765.3945347131859,359.1850496771578,826.2212021171482,181.02052559218276,1422.6324864610497,657.6236974924623,1033.3890001097893,1059.0076928628416,1342.8237234061419,855.5530640598229,939.4643443429035,612.5884396792594
2021-02-18,569.083380839013,296.95361615569675,876.5769821243235,491.05583427340866,770.2559980512111,1197.6899383858743,324.2535147330342,159.285582370007,1305.939745424443,1442.6407830344795,1042.7614781176264,1041.271270968382,960.162067779676,448.3491899914039,537.4299691660254,1302.5126238386813,361.14883215459025,473.5081197782595,757.2311646101284,376.8281124542106,823.7225025841482,181.8529522892855,1456.5424161624692,654.9449426691895,1007.8277508731875,1053.7314877377453,1354.764233035634,857.9325638025307,937.6029501191518,623.5344740077046
2021-02-19,582.8966247873152,301.0801993711835,866.967203139108,487.97124513970584,796.574754406951,1179.614043246942,324.55541650487595,158.71973477693274,1294.111776200913,1479.414236210385,1076.0284331323908,1025.643355281092,972.4537492054474,423.9551703363924,539.9019243213551,1288.6623522569419,355.68699371125604,474.3238901276556,738.8704669117068,366.9174106603272,825.5592625195826,179.62547534585823,1471.6361639915035,630.8139766396803,992.5608204970016,1032.9873422260748,1297.8762783890634,848.7695774915563,956.9295108419315,606.714575009337
2021-02-22,585.6786541667697,294.440044049124,835.5696659943593,493.67666277119287,822.7543937750439,1140.2342082002267,324.83360924403894,157.62380364930638,1325.5839653945789,1503.6973991080754,1061.68154784679,1049.5072357459971,963.809181118849,434.1930700115949,546.1175649077138,1241.07859967198,349.6194125542991,474.2780674599138,730.140492056349,366.4373444852966,834.9399005692387,181.77094233014958,1470.7699871946857,622.2492111418642,985.4587307350766,1068.457112757956,1338.2122340147537,869.2860218079334,945.2531742022652,613.0893812427639
2021-02-23,596.2414980001987,296.8097549169686,839.2570650770054,483.80644367885503,838.177997122242,1129.9432811188385,329.75492218972704,152.4185304490809,1316.9856657005028,1566.2465495012848,1051.2434090155498,1053.807248540828,980.5328186398094,438.8930362360009,535.6084394670436,1222.7035761831112,346.6015631412557,478.3819136360817,742.3664991956032,380.8144852756757,837.160714366957,184.4629194837449,1486.29102576846,611.006406514386,981.0785766648308,1111.353547779811,1379.7257514829494,898.5359768919425,953.9317073289204,607.6443808061705
2021-02-24,584.4468234706001,297.9165716014375,845.6785702650703,483.77207260921756,809.6724752061717,1085.7514757509016,330.2190317759619,158.68559490951222,1321.1692572243571,1584.3750337558536,1078.4425462481172,1059.5440667489802,985.2023817454146,450.62180378337365,531.5003677910424,1265.481104677774,350.83236638242,474.46078143191477,744.0452389332726,389.3765289476533,844.313414100838,186.51521726415734,1454.0773095374095,609.2227354536681,980.4022030991798,1126.2526023288929,1404.8202318689791,921.595808735705,953.5438092469823,603.9446458534949
2021-02-25,566.173576725568,300.9699260751602,869.161744132732,482.27862702398335,839.5928039032967,1102.495923164542,334.5484027337364,160.2374704540862,1280.8095940482467,1580.0504068078128,1061.7727663649835,1018.2153090349701,958.4647446676657,449.01246040152506,547.7012176378604,1228.248627741751,355.918510071459,470.0332494028927,754.3958293036633,385.5341872085558,840.6497838575056,190.41388742094426,1477.530951838414,604.9490259773008,980.3060710089555,1146.0399334801134,1440.3884386540692,948.5541749000254,953.3234452736062,628.3630428026628
2021-02-26,575.161020802514,302.8309353531941,890.163225211621,484.64476238078356,855.343022035005,1057.4020087439317,341.89865559743214,158.7249668420937,1267.5512438144087,1591.5192462103703,1078.4094328675806,973.7617931443517,978.714899638832,430.6801309591741,542.5675550103244,1228.7281674966332,376.8903486786896,483.19533939026246,736.5405765291534,387.2778456041938,827.4371070139886,187.0451183853139,1489.098809210214,607.3558970904432,993.9132037580896,1152.2501678631902,1438.8281519105624,942.1285505251565,963.4647712877936,626.1453080246583
2021-03-01,569.2007230616665,317.8228844861763,900.0750791931565,481.256834473381,842.5836975656106,1058.4267916175706,339.7943572383519,163.00437254220796,1296.528461483239,1631.735954905475,1104.1659085039564,969.855724151584,976.5831675910017,434.55937578763684,539.8996928795856,1230.0587300335342,367.94612615688453,488.79417606676316,758.1085958403366,387.41640060493296,840.7455243541262,190.60955754047092,1492.2333614975557,606.7550271273897,959.269042659195,1161.1468277310755,1417.8072589354556,933.0809302108394,928.031199939272,635.8467251628931
2021-03-02,554.0978004159034,313.89624641303226,914.2132823774962,480.1838955029114,855.2040704743072,1014.8659283727085,317.6736723152594,159.89827689750905,1263.7877615872449,1606.9539544755758,1115.1751120487581,975.0329316198914,971.7369183685236,445.8114488565092,532.8865236633135,1217.9309845840482,368.7279003734518,497.0738221073937,749.8924475988159,381.7750614486881,854.8012087345165,188.03386793443806,1487.4906904505779,623.4983017097638,928.928512955928,1124.5137085009983,1382.8185331613233,930.5365085844718,950.7375617305039,645.243444034159
2021-03-03,544.5607658644267,310.68824589096107,911.0716531916964,488.30906003415146,837.8046744257995,1008.7706881689211,312.6040637140767,161.2625994606834,1282.4179909128104,1586.6456373458402,1083.3949114128652,953.4808460599105,963.5224868545214,454.23480479415457,525.2038536069678,1207.6145830024036,363.82911764978974,509.46194148694485,757.3194068155392,381.3608194152503,866.2868944610511,184.5705249485315,1494.9596207894822,629.0418076488173,916.9417240506217,1123.3007548197327,1411.2530877033942,931.6265993861729,915.0471149508453,630.2734875242609
2021-03-04,532.4655015930286,306.9404724473478,889.2220665656781,484.23886497531856,848.5056204229405,1042.3300307072427,320.2858835060666,160.77033204169993,1287.490675775423,1577.4760944152572,1070.7411652486344,933.1012721159179,956.7900927959967,448.3961479832535,537.025996475225,1209.8426109978634,366.525089750996,515.0246971310371,755.7278162927514,379.3780014667041,881.0101473669354,186.6086122429182,1487.3570592422539,635.0513159241721,933.1457229980249,1103.9540771207553,1390.63143635482,958.6627718541761,936.2014656748565,607.2635345749561
2021-03-05,534.1100626420083,303.653280448552,891.6713614762662,468.873219086168,826.5077721141954,1050.265245274621,320.1977102026424,162.8882468914366,1281.9298622826752,1511.7085037776258,1129.2811497673965,943.9527291277449,961.5670647214895,449.3535730830935,510.6399592622385,1196.7239889308428,376.81093589802396,524.7935689757293,747.868030282182,380.3852420031919,864.2405146046643,191.2211052499115,1478.317431319198,650.1040277462945,921.3516983322528,1110.6077526864046,1380.7923810200668,981.4000812294541,944.7024037213329,617.4774897340628
2021-03-08,540.5420595140555,299.90384791828535,909.5506823821252,485.46742911832524,813.4783992944826,1032.5474049164995,318.15401456249316,162.74629454325895,1275.2657616278202,1516.4878732629948,1118.6540799409242,954.9564706779817,942.9592036048028,444.7446768874363,506.17682487891125,1163.1664481819391,383.4587201840239,508.42688271837153,754.641000492809,374.84391775402764,855.8152911495771,193.16396325684514,1531.7990087077856,645.3092667470697,920.9632151930526,1109.7279326589805,1387.534461630503,992.3617192697685,954.0198316957276,604.3431730714761
2021-03-09,550.3555839514416,307.15562211580476,921.8543721959078,499.07463529051046,825.3540308868919,1032.3160422478984,325.7056227626956,158.08873030251996,1263.2520006944453,1459.8886422732003,1185.9149323736208,952.7077189283428,913.7536321203575,437.63528678017894,508.6612434147018,1168.6340735875958,374.3507740928996,510.7061998061354,764.0062431767112,365.4232039680131,875.32559698498,193.32160059581977,1483.8068988744233,629.2813662998019,923.6918527985966,1153.380678062633,1387.0496601584184,964.3535647664373,985.2079756547895,584.4701581939663
2021-03-10,560.4197420206955,316.00480168484046,937.5960927682481,486.3755544794393,843.3944004595326,1033.1009507856497,325.17586311296,158.39092125056646,1253.6014888012821,1462.0218114964525,1226.9230181104097,967.9548860578174,894.665948520821,446.172575921587,526.1265453140724,1194.1889824509403,379.62655601179745,509.04417326070546,805.3850396676495,365.267674200094,881.912126642573,194.59811791791532,1437.9285155651428,644.7235575456797,929.9008494940172,1174.986443636861,1394.9495399958023,932.1823085275317,1008.9209863655364,596.699170098097
2021-03-11,569.1062233326654,312.5240322181412,929.9498899886669,493.2792450253296,849.2211907187086,1043.2796883591834,311.697107632765,161.77688877303316,1277.4134039972369,1487.908070155735,1240.1509546347686,945.610571024988,901.8540141620117,435.6649234306255,514.3915520392676,1215.4353364682813,363.73272496856526,526.3280971509043,816.0043627236713,377.9433261204215,883.2555831852019,195.2069255948672,1460.9790317157451,646.7330544707677,959.3708043524481,1182.1423926646194,1345.062871324232,937.0382837822251,1025.753321727037,584.7720280457421
2021-03-12,566.9758778755833,307.446419432113,925.3829648886209,488.51441642165264,844.700469787106,1015.1766888890317,302.4378205052193,161.74706874373862,1266.8863981702284,1474.3122666986121,1248.0193223523816,939.2572988495111,899.2938644171958,428.0511000641903,501.16478244697976,1196.237888597724,346.56512696232164,536.3035465414561,826.5188915378794,378.7158643982415,879.1591718477434,190.8891401089976,1425.9232604268338,648.7942083391293,973.0829795564048,1176.3040352126375,1339.3195510202656,953.9099055647927,1020.1213348292391,575.9710046378256
2021-03-15,560.13273535959,310.4680984973977,934.7001923044609,491.28416825286166,809.3097789162656,1027.6139692247539,305.0910955329151,164.31921954835573,1313.193384582488,1524.3538416071199,1236.9163595077368,970.5886231459103,919.6753368998325,418.7707327660776,492.7442085515395,1166.7810589602445,344.97750822586244,529.7558681256249,845.7748249057162,376.35575425165797,901.8045326114664,186.22144194602816,1369.356017170754,640.8357103213311,992.8845008800449,1216.2047729275682,1361.9316397104783,952.77347360333,1013.1699481420176,598.9450268330154
2021-03-16,543.4614679054179,307.1633329667095,924.8576610465198,494.37163505020925,806.2502464288787,972.4436024346529,304.80497535808104,160.94893545416,1321.5855439655966,1480.4371800097783,1235.2115772864456,972.3031122357424,918.8492342474651,406.4568001124885,499.85653164250834,1160.6160706221442,349.32891807058536,533.9175683345512,855.1097096565111,382.1823871918732,870.2335480645875,186.00234914404234,1397.6816116375073,633.1859860943609,990.7637715877522,1215.9626351649304,1350.7142992342526,989.6439873293102,1030.6263905530905,579.3028000325808
